address_id,street_number,street_name,zip,city_state_id
724,164,Thornton Ferry Road,71913,1009
725,950,Jefferson Commons Cir,55114,12380
726,10705,Rose Ave,90034,2196
727,1732,Broad Winged Hawk Dr,33570,3887
728,5609,Adams Street (S),30281,4477
729,4273,Ipwich CT,30039,4465
730,19739,River Rd,97027,20273
731,15,Abbey Ln,06810,3238
732,900,Farnam St,68102,15634
733,777,Ben Hur Rd,70820,9183
734,784,Geary St,94109,2528
735,1048,Lakeview Drive (S),34285,3943
736,1630,West 2000 South,84401,25218
737,2174,Rivendell Trace,37013,23046
738,507,Marcella Road,23666,25531
739,2727,Washington Avenue (S),06107,3416
740,302,South 2nd St,61820,6046
741,1211,N James St,72701,928
742,6486,Sunset Boulevard (S),19320,20779
743,19,Basil Way,61705,5952
744,2326,Highland Avenue (S),34608,3920
745,1112,M St NW,20005,3439
746,5357,27th St S,58104,15015
747,2916,Horizon Dr,47906,7763
748,260,S Chauncey Ave,47906,7763
749,2809,Horizon Dr,47906,7763
750,705,N 5th St,47901,7419
751,136,Cottage Lake Way,29209,22380
752,24,Leon CT,29063,22468
753,2506,W Dunlap Avenue,85021,1494
754,2525,North Los Altos Avenue,85705,1570
755,71,Mayfair Square Rd,06810,3238
756,4306,Dell Range Blvd,82009,28152
757,6700,West National Ave,53214,27372
758,8525,Laurel Valley Drive,46250,7390
759,308,North Temple,84103,25172
760,20,Cherokee Boulevard,37405,23112
761,1704-1736,Dakota Drive,58102,15015
762,910,West Huron,60642,6061
763,5326,S Cornell Avenue,60615,6061
764,305,10th St South,22202,25241
765,1221,Van St SE,20003,3439
766,2520,South Conway Rd,32812,3834
767,4481,Sunset Boulevard (S),02188,10045
768,33131,1st Ave Southwest,98023,26359
769,321,Highland Avenue (S),80005,2813
770,6900,Cross B Rd,79758,24476
771,1400,HI Line Drive,75207,23860
772,600,SE 177th Avenue,98683,26657
773,380,South 400 East,84111,25172
774,1910,N Water St,53202,27113
775,909,South Marlyn Avenue,21221,10082
776,1550,East Thunderbird Road,85022,1494
777,8601,Roberts Dr,30350,4008
778,3788,Timber Trail,13090,17794
779,6303,Sienna Ranch Road,77459,24403
780,2617,Spiceberry Ln,75149,24379
781,24022,Holleygate CT,77373,24763
782,16626,Vista Oak Dr,77073,24133
783,2201,Glencoe Hills Dr,48108,10913
784,1700,River Crest Apts,77478,24785
785,3017,Blossom Creek Dr,48306,11467
786,111-117,Lake St S,98033,26417
787,9100,Commerce Dr,66018,7937
788,2400,North 8th St,51566,5368
789,3820,Harney St,68131,15634
790,5635,Laurel Canyon Boulevard,91607,2714
791,606,Spokane Court,37064,23209
792,265,Tennyson Ave,94301,2378
793,427,9th Avenue #1206,92101,2525
794,2950,N 38th St #1 To 18,85018,1494
795,3102,Belwood St,37203,23366
796,1321,Lake Dr West,55317,11865
797,1641,Nagle Place,98122,26593
798,2744,Comstock Cir,94002,1671
799,1940,W Madison,46901,7412
800,7314,Oak Manor Dr,78229,24678
801,1840,N Farwell,53202,27113
802,7334-7371,Pinnacle Pines Dr,33907,3640
803,19009,Marcy St 19119 Marcy St,68022,15440
804,707,NW 19th Avenue,97209,20399
805,2144,8th Avenue NW,56721,11946
806,9820,Mylea Cir Lot 31 Left,72916,936
807,1220,E Medlock Drive,85014,1494
808,8054,Exchange Dr,78754,23607
809,2900,Sunridge Dr,78741,23607
810,126,W Alpine St,78704,23607
811,2121,Dickson Drive,78704,23607
812,2336,Douglas St,78741,23607
813,5230,Thunder Creek Road,78759,23607
814,9301,Old Bee Caves Rd,78735,23607
815,11700,Metric Boulevard,78758,23607
816,4600,Mueller Blvd,78723,23607
817,305,East Yager Ln,78753,23607
818,3200,S 1st St,78704,23607
819,105,W 51st,78751,23607
820,4501,E Riverside,78741,23607
821,5166,Parkside Dr,45040,19086
822,8502,Preston Road Unit 1072,75225,23860
823,7403,Wurzbach Road,78229,24678
824,1704,E 5th St,78702,23607
825,2225,E Oltorf St,78741,23607
826,600,Westinghouse Rd,78626,24035
827,3001,Scofield Ridge Parkway,78727,23607
828,5826,Harold Way,90028,2196
829,6502,N 12th St,85014,1494
830,2250,Ridgepoint,78754,23607
831,1701,Payne St Unit 678,75201,23860
832,413,Pasadera Ln,78664,24655
833,5057,West 4th St,39402,13581
834,1357,Ridge Avenue  201,19123,21657
835,2215,Arch St,19103,21657
836,5140,White Oak Avenue,91316,1928
837,2717,S Lamar Boulevard,78704,23607
838,2031,Market St Unit 116,94806,2546
839,20330,Bothell Everett Hwy Unit C204,98012,26257
840,231,North Shields St,80521,2927
841,2400,Pennsylvania Avenue NW,20037,3439
842,1901,Ridgeway Dr,54115,26857
843,6385,Sunset Boulevard (S),55413,12225
844,420,W Fullerton Parkway,60614,6061
845,210,218 N Sarah St,63108,13272
846,17803,Springtree Dr,77396,24139
847,11311,19th Avenue SE,98208,26353
848,17716,Bothell-Everett Highway,98012,26257
849,14615,Madison Way,98087,26450
850,78,Buchanan St,94102,2528
851,2600,Cityview Drive,64116,13139
852,1595,Marden Ridge Loop,32703,3505
853,5583,Forest Drive (S),32821,3834
854,1303,Ocala Rd,32304,3929
855,701,N Walnut St,47404,7149
856,1310,N Lincoln St,47408,7149
857,7262,Spring Street (S),97304,20423
858,825,9th Ave S,56301,12372
859,3102,Maple Avenue (S),50613,4798
860,2717,Park Place Ln,53545,27013
861,1830,S Milton,86001,1401
862,518,E William St,48104,10913
863,4781,Pine Street (S),34101,3801
864,3000,S 72nd St,68506,15555
865,516,N 6th St,47901,7419
866,221,W Wood St,47906,7763
867,319,N 5th St,47901,7419
868,1160,Anthrop Dr,47906,7763
869,2901,Frederick Avenue,64506,13271
870,19216,Drive John Lambert Dr,70403,9343
871,215,Madison Place,53916,26743
872,237,Western Avenue,54935,26917
873,2453,Himes Road,66502,8152
874,8625,Liberty Mills Dr,46113,7184
875,12182,Lindley Dr,46060,7553
876,830,Vindicator Dr,80919,2872
877,5634,W Oklahoma Avenue,53219,27113
878,6800,Cedar Lake Rd,55426,12377
879,655,12th St SW,55025,11997
880,1939,S Quebec Way,80231,2894
881,2666,S Decatur Boulevard,89102,16967
882,5257,Spring Street (S),99577,55
883,201,East 16th Avenue,99501,11
884,11775,Wadsworth Boulevard,80020,2840
885,3600,W St Germain,56301,12372
886,8610,Southwestern Boulevard,75206,23860
887,8203,Southwestern Blvd,75206,23860
888,6310,Shady Brook Ln,75206,23860
889,2801,Park Center Drive,22302,25230
890,610,Horatio St,33606,3930
891,803,Division St,37203,23366
892,5265,Suson Hills Drive,63128,13272
893,2900,N Braeswood Boulevard,77025,24133
894,6250,Rosewood Dr,76180,24464
895,418,Hampton Ln,27596,14903
896,3417,Balfour West,27713,14363
897,200,Brookline Ave,02215,9643
898,8927,Summer Valley Ln,77407,24616
899,744,Wilderness Trail Dr,28214,14297
900,715,Pequin Rd,77532,23843
901,13211,Rampchester Ln,77015,24133
902,6820,Holcomb Avenue,50322,5512
903,6419,N Vandiver,78209,24678
904,1101,E Hyde Park Blvd,60615,6061
905,13801,Napoli Drive,77002,24133
906,14633,Woodson Park Dr,77002,24133
907,12025,Richmond Ave,77002,24133
908,1811,West Lakeview Dr,37601,23278
909,1565,Stanford Avenue,94306,2378
910,401,407 Ave G,90277,2472
911,406,Westminster Ave,07208,16166
912,11930,Kling St,91607,2714
913,2323,East Main St,23223,25786
914,2244,13th Avenue W #208,98119,26593
915,2525,Ashland St Ashland,97520,20156
916,2515,Burnet Avenue,45219,18730
917,5504,Lane Branch,77004,24133
918,836,Blair Avenue,94086,2644
919,7301,Travelers Crossing,75089,24658
920,1844,Park Rd NW,20010,3439
921,214,S Bell Avenue,76201,23882
922,115,East 5460 South,84107,25129
923,9968,Meadow Lane (S),78726,23607
924,17250,Knoll Trail Drive,75248,23860
925,0,Firwood 1213 S 16th Avenue,98902,26689
926,0,Sheridan Dragon Mauka Llc 650 Sheridan St,96814,4600
927,25,Bacon St,05403,26152
928,205,W Montgomery Crossroad,31406,4450
929,574,N 24th St,72758,1210
930,9242,Ashworth Avenue N,98103,26593
931,0,Lions CT Apartments 1200 Thompson Rd,76301,24928
932,212,13th St,92648,2070
933,422/424,N 40th St,68131,15634
934,2720,5th St NW/400 27th Ave NW,58703,15138
935,2642,Harney  317 S 27th Ave,68131,15634
936,1289-1315,E Grand Ave,92027,1930
937,5,East Golf Club Ln,19301,21631
938,505-511,36th Avenue NE/3701-3707 6th St NE,58703,15138
939,4231,Serenity Court,58503,14942
940,7500,S Ih 35,78745,23607
941,1611,West 5th St,78703,23607
942,9971,Quail Boulevard,78758,23607
943,2601,Lane Frontera Boulevard,78681,24655
944,305,W 39th St,78751,23607
945,5811,Mesa Dr,78731,23607
946,11400,Domain Dr Suite 115,78758,23607
947,12800,Harris Glenn Drive,78753,23607
948,600,South First,78704,23607
949,1601,E Anderson Ln,78752,23607
950,10316,Burnet Road,78758,23607
951,3220,McKinney Avenue Unit 804,75204,23860
952,4607,Ross Avenue Unit 672,75204,23860
953,2606,Wheless Ln,78723,23607
954,2313,Thornton Road,78704,23607
955,1114,Camino Lane Costa,78752,23607
956,401,S Elgin Ave,74120,20087
957,5939,W Rose Ln,85301,1415
958,5151,S Utica Avenue,74105,20087
959,4443,Bell St,64111,12967
960,1315/1325,35th Ave SE,58701,15138
961,5650,Worth Parkway,78257,24678
962,7630,Wood Hollow Drive,78731,23607
963,1901,Mariposa Drive,78741,23607
964,4401,W University Boulevard Unit 649,75209,23860
965,202,Wexford Dr,45050,19139
966,7721,Grey Goose Trail,76002,23595
967,320,Greenleaf St  G-2,36265,492
968,2108,Vinton St,68108,15634
969,3290,Maguire Way Unit 300,94568,1890
970,2199,Riverside Drive (S),36203,601
971,3512,Indocin Court,40220,8816
972,20809,W 92nd St,66220,8120
973,500,E 3rd St,64106,12967
974,4657,S Frontenac St,98118,26593
975,40360,Imperio Place,94539,1976
976,1532,E Young St Wilmington,90744,2196
977,3208,Clubside Drive,32779,3755
978,10125,Caton Place,73130,19915
979,925,25th St NW,20037,3439
980,3909,N Murray Ave,53211,27281
981,5400,5406 S Maryland Ave,60615,6061
982,180,W 15th St,52001,4906
983,860,Candlelite Ln,43035,18752
984,10834,Traders CT,28036,14349
985,2807,Rosemeade Dr,28110,14613
986,2900,W Baker Rd,77521,23636
987,5901,Selinsky Road,77048,24133
988,1067,Fourth Ave,91911,1803
989,66,Northwood Dr,30342,4008
990,5965,Sycamore Forge Ln,46254,7390
991,1004,Baltimore,64105,12967
992,19950,Huebner Rd,78258,24678
993,720,Valley View Dr,51503,4852
994,301,North 167th St,68118,15634
995,200,Sams Rd,06451,3297
996,207,Salusbury Ln,29229,22380
997,1600,Oviedo Grove Cir,32765,3839
998,20,East Morris Avenue,14214,17192
999,6365,Merle Hay Rd,50131,5078
1000,503,E Stoughton,61820,6046
1001,510,North Lincoln St,47408,7149
1002,2828,S Nettleton Avenue,65807,13312
1003,300,Bedford St,03101,15934
1004,34,Franklin St,03060,15949
1005,1711,Lore Rd,99507,11
1006,1526,S Charles Boulevard,27858,14445
1007,917,W 23rd St,50613,4798
1008,5171,Montford Cir,34606,3920
1009,3215,Milstead Dr,43606,19454
1010,2836,Airport Hwy,43609,19454
1011,96,Village CT,48462,11480
1012,4830,Oak Street (S),54935,26917
1013,330,W Johnson St,19144,21657
1014,1911,Wolf Tech Ln,27603,14703
1015,200,West Dr N,49068,11378
1016,350,W Central Ave,92821,1714
1017,24,Coronado CT,53705,27073
1018,302,S Park St,53715,27073
1019,1511,Utica Avenue South,55416,12377
1020,230,East Chapman Avenue #7,92870,2422
1021,3205,West Floyd Ave,80110,2916
1022,4725,SE Division St,97206,20399
1023,3200,Shrine Park Road,66048,8114
1024,13615,White Avenue,64030,12877
1025,10,Park Row West,02903,22300
1026,1400,Greenbrook Parkway,38134,23337
1027,17,W Broad St,23220,25786
1028,4403,Woodland Avenue,50266,5556
1029,141,Patterson St,99504,11
1030,1200,Columbine Court,99508,11
1031,1505,Fort Clarke Boulevard,32606,3650
1032,4750,West 29th St,80634,2956
1033,2500,Hwy 121,76039,23960
1034,2111,Richmond Hwy,22202,25241
1035,2835,Roundtree Blvd,48197,11735
1036,4570,S Cobb Dr,30082,4464
1037,324,Larkin St,94109,2528
1038,1516,NW 51st St,98107,26593
1039,6501,208th St SW,98036,26450
1040,808,N Franklin St,33602,3930
1041,4504,Cedar Lane (S),50701,5536
1042,4325,S Madison Avenue,46013,7116
1043,200,Presidential Way,01801,10058
1044,650,Waymarket Drive,48103,10913
1045,1415,Tenderden Dr,77530,23775
1046,128,Magazine St,30157,4124
1047,6418,Eckhert Road,78240,24678
1048,3207,Henderson Mill Rd,30341,4008
1049,7171,Buffalo Speedway,77002,24133
1050,680,W Sam Houston Parkway So,77002,24133
1051,1465,Central Avenue,32137,3848
1052,574,3rd St,94107,2528
1053,3960,58th St,92115,2525
1054,211,Sacandaga Rd,12302,17556
1055,1371,Kehaulani Dr,96734,4607
1056,3301,Adams Street (S),79119,23579
1057,1813,Bennett Dr,50265,5556
1058,0,Lockside 3210 3222 NW 54th St,98107,26593
1059,6006,SE 53rd Avenue,97206,20399
1060,1504,1508 21st Place,97116,20260
1061,760,NW 180th Avenue,97006,20171
1062,2201,N Australian Avenue,33407,3959
1063,1121,5th Avenue N,37208,23366
1064,21518,Mountsfield Drive,80401,2949
1065,4579,Pine Street (S),78701,23607
1066,1550,Rivers Bend Lane,53226,27369
1067,7070,N Montana,97217,20399
1068,245,Tacoma Avenue S,98402,26631
1069,1300,Palos Verdes Dr,94403,2544
1070,215,Raphael,50014,4689
1071,7720,Vineyards Lane NE,98311,26259
1072,18,Highland Avenue (S),72764,1246
1073,1701-1733,S Katie Avenue,57106,22960
1074,5477,E 71st St,74136,20087
1075,1269,Shades Terrace,35010,486
1076,315,N 34th St,68131,15634
1077,4101-4205,Montreal Street/200-202 Lorrain Dr,58503,14942
1078,3400-3414,11th St SE/1111 37th Avenue SE,58701,15138
1079,2031,33rd St NW,58703,15138
1080,101,Campbell Boulevard,08050,16310
1081,912,Willow Creek Place,57106,22960
1082,613,N 1st Ave,52245,5068
1083,1017,S 31st St,68105,15634
1084,1019,1021 North Dakota,50014,4689
1085,2425,East Riverside Drive,78741,23607
1086,8800,S 1st St,78748,23607
1087,7500,West Slaughter Lane,78749,23607
1088,8617,Spicewood Springs,78759,23607
1089,5608,Ave F,78751,23607
1090,1451,Colquitt Rd,75160,24819
1091,152,Barton St,14611,18176
1092,609,Clayton Ln,78752,23607
1093,4811,Woodrow Ave,78756,23607
1094,432,Edgehill Lane Unit 36,92054,2346
1095,125,N 18th St,85034,1494
1096,1508,S Lamar Boulevard,78704,23607
1097,3002,Willowrun Dr,80109,2855
1098,1801,Warner Ranch Drive,78665,24655
1099,26,Autumn Ridge Ln,28803,14208
1100,2500,Fort Worth Avenue Unit 799,75211,23860
1101,9902,Brompton Drive,33626,3960
1102,0,Prairie Square 2121 45th St,46322,7372
1103,5860,N Kenmore Ave,60660,6061
1104,4009,Sabio Drive,78749,23607
1105,2934,Louisiana Place,92506,2495
1106,9290,Forest Drive (S),48094,11697
1107,3836,Hwy 82 W,38756,13615
1108,14100,Thermal Drive,78728,23607
1109,633,S Saint Marys St,78205,24678
1110,2432,Penmar Avenue,90291,2717
1111,2600,Mostetler Road Lot 5,48625,11230
1112,2467,Betlo Avenue,94043,2297
1113,1700,Bassett St,80202,2894
1114,42020,Queen Anne Court,48167,11459
1115,1200,W 16th St,76520,23743
1116,4502,42nd Avenue SW,98116,26593
1117,5252,S Cornell Avenue,60615,6061
1118,110,McDonald Drive,50014,4689
1119,1511-1519,W Palmyra Avenue,92865,2356
1120,16586,W Polk St,85338,1419
1121,744,North Negley Ave,15206,21668
1122,96e,Lakeview Avenue,07605,16290
1123,825,Tamarack Ave,92821,1714
1124,17310,Kieth Harrow Boulevard,77084,24133
1125,11314,Blackbark Dr,33579,3884
1126,7686,Hillcrest Road (S),21060,10226
1127,2029,Swift St,64116,13139
1128,55,Green St,01510,9678
1129,11517,Westwood Ln #18,68144,15634
1130,1779,Nacogdoches Road,78209,24678
1131,621,Stockton St,94108,2528
1132,8650,Crescent Chase,50131,5078
1133,3301,Fields South Drive,61822,6046
1134,2015,West University St,65807,13312
1135,6200,Airport Boulevard,36608,559
1136,123,Jefferson St,54971,27246
1137,1450,Yeomans Rd,79602,23556
1138,1105,East Ponderosa Pkwy.,86001,1401
1139,4604,West Cottage Trail,57106,22960
1140,3201,W 43rd St,57106,22960
1141,301,E Clark,61820,6046
1142,1708,Main St,47904,7419
1143,2323,Washington Avenue (S),48601,11580
1144,890,Ridgewood Dr,46168,7604
1145,9118,Pebble Creek Dr,33647,3930
1146,2270,Bell Avenue,50321,4889
1147,13,Walnut Grove Way,29063,22468
1148,6060,Tower Court,22304,25230
1149,304,Palmetto Springs Dr,29229,22380
1150,210-212,N Bassett St,53703,27073
1151,639,N Pleasant View Road,53562,27073
1152,6998,Northeast Cherry Dr,97124,20296
1153,10764,SE Sunnyside Rd,97015,20205
1154,3151,Jennings Rd,64055,12948
1155,11540,Holiday Drive,64134,12967
1156,5812,Beatle Dr,46216,7390
1157,808,Clubhouse Dr,46074,7767
1158,1540,Handball Ln,46260,7390
1159,10910,Independence Lane,48111,10951
1160,1440,1450 East 52nd St,60637,6061
1161,12190,Waveland St,22033,25459
1162,200,Trotter Rd,02190,10045
1163,449,O'Farrell St,94102,2528
1164,1617,E Main,98372,26558
1165,130,School St,54476,27269
1166,5603,Cypress Creek Drive,20782,10257
1167,1850,N 34th St,98103,26593
1168,2,Abbott Dr,23666,25531
1169,440,NE 4th Avenue,33301,3637
1170,12016,NE 16th Avenue,33161,3782
1171,2144,California St NW,20008,3439
1172,1,Whittemore Ave,02140,9659
1173,12825,Silvaire Farm Rd,28278,14297
1174,4732,Canipe Dr,28269,14297
1175,80,Mossy Oak Ln,30157,4124
1176,308,Birchwood Ln,76108,24000
1177,12220,Hunters Crossing Ln,76028,23728
1178,19910,Faye Oaks Dr,77346,24139
1179,5907,Misty Meadow St,77573,24256
1180,6181,Water Lilly Dr,30005,3993
1181,205,S Peoria St,60607,6061
1182,685,4th St SW,55025,11997
1183,2222,Settlers Way Blvd,77478,24785
1184,2929,Dunvale Rd,77002,24133
1185,401,S Washington Square,48933,11329
1186,3341,3351 Warrensville Center Rd,44122,19382
1187,1555,Satellite Boulevard,92154,2525
1188,255,Lionstone Drive,80916,2872
1189,7730,Saranac Place 17,91942,2129
1190,428,Alice St,94607,2341
1191,22384,Old 44 Dr,96073,2379
1192,320,Smilax Rd,92069,2541
1193,1616,NW Everett St,97209,20399
1194,1019,N Skinker Parkway,63112,13272
1195,3922,24th St SE,58554,15111
1196,9700,NE 76th St,98662,26657
1197,1232,Man O War Place #2,40504,8803
1198,1100,N Cass St,53202,27113
1199,26,East Superior St Unit 405,55802,11939
1200,1599,Foothill Dr,84108,25172
1201,7217,North 5 Mile Rd,99208,26615
1202,3806,Amity Cir SE,58554,15111
1203,121,Howard,50014,4689
1204,126,Beedle Dr,50014,4689
1205,1317,Coneflower Road,73013,19737
1206,32165,Live Oak Dr,92592,2662
1207,195,W Kennett Road Apartment 212,48340,11524
1208,12954,Riverside Drive,91423,2586
1209,2206,Thunder Ridge Boulevard,50613,4798
1210,2631,2647 W Maplewood Avenue,98225,26247
1211,561,Creekside Forest,78130,24445
1212,1410,K Avenue Suite 1105a,75074,24542
1213,3501,Normandy Ln,24018,25793
1214,124,Optimist CT,48326,10927
1215,2548,Lakeview Drive (S),48310,11643
1216,1804,W Yacht,28465,14649
1217,2511,Knight Dr,58201,15046
1218,2,Johnny Mercer Boulevard,31410,4450
1219,1313,1319 E 9th St,91950,2303
1220,5301,Newcastle Ave,91316,1928
1221,3603,SW Picasso Boulevard,72712,794
1222,412,Pasadera Ln,78664,24655
1223,1205,N Nature Way,73064,19935
1224,3707,Manchaca,78704,23607
1225,3435,Promenade Ave,55123,11943
1226,1520,California Avenue SW,98116,26593
1227,1625,S Third St,91803,1608
1228,1900,Simond Ave,78723,23607
1229,110,San Antonio St,78701,23607
1230,1308,Clifton St NW Apartment 217,20009,3439
1231,9415,McNeil Dr,78750,23607
1232,350,Cypress Creek Road,78613,23767
1233,3401,W Parmer Ln,78727,23607
1234,10500,S Ih 35,78748,23607
1235,1001-1005,Louisiana Boulevard NE,87110,16593
1236,508,West Avenue,78701,23607
1237,9801,Meadowglen Ln,77042,24133
1238,1853,White Columns Drive  1855/207,65401,13254
1239,1626,N Ellison Drive,78251,24678
1240,1521,Reagan Hill Dr,78752,23607
1241,134-136,Crossbow Court,76088,24898
1242,1003,E Cross Avenue,93274,2691
1243,300,Folsom St,94105,2528
1244,1700,University Boulevard,78664,24655
1245,2825,Canton St Unit 842,75226,23860
1246,5010,South Congress Avenue,78745,23607
1247,3304,Jackson St,68105,15634
1248,8336,East 120th Place,74008,19618
1249,7605,E 49th St,74145,20087
1250,1720,E Woodward,78741,23607
1251,3631-41,W Dickens Ave,60647,6061
1252,918,N Lbj Drive,78666,24686
1253,7700,N Capital Of Texas Highway Apartment 11459,78731,23607
1254,1520,Richardson Dr,75080,24613
1255,20202,Cresta Avenida,78256,24678
1256,241,Riverside Drive Unit 2102,32117,3684
1257,708,Dewey Avenue,48104,10913
1258,4215,Montana Sapphire Drive,59106,13862
1259,1501,Maple Avenue,60201,6221
1260,1850,Mercer Parkway,75234,23970
1261,24,N Butler St,53703,27073
1262,1100,Graham Dr,77375,24839
1263,2434,Sagemont Dr,33511,3539
1264,811,Kirkcaldy Way,33594,3942
1265,1987,Bertha CT,30228,4219
1266,24666,Katherine CT,48045,11231
1267,200,S Linden Ave,92376,2480
1268,4200,S Harbor Boulevard,93035,2367
